"outcome","season","stage","match_id","home_team_goal","away_team_goal","country_name","league_name","home_buildUpPlaySpeed","home_buildUpPlayPassing","home_chanceCreationPassing","home_chanceCreationCrossing","home_chanceCreationShooting","home_defencePressure","home_defenceAggression","home_defenceTeamWidth","away_buildUpPlaySpeed","away_buildUpPlayPassing","away_chanceCreationPassing","away_chanceCreationCrossing","away_chanceCreationShooting","away_defencePressure","away_defenceAggression","away_defenceTeamWidth","home_buildUpPlayDribblingClass","home_buildUpPlayPositioningClass","home_chanceCreationPositioningClass","home_defenceDefenderLineClass","away_buildUpPlayDribblingClass","away_buildUpPlayPositioningClass","away_chanceCreationPositioningClass","away_defenceDefenderLineClass"
"A","2012/2013","10",1229051,1,4,"Scotland","Scotland Premier League",NA,NA,NA,NA,NA,NA,NA,NA,61,59,48,52,54,40,40,46,NA,NA,NA,NA,"1","2","2","1"
"D","2012/2013","10",1229055,1,1,"Scotland","Scotland Premier League",60,60,50,50,35,40,38,52,58,62,45,70,55,40,40,60,"1","2","2","1","1","2","2","1"
"H","2012/2013","10",1229057,1,0,"Scotland","Scotland Premier League",55,62,55,60,60,50,52,57,70,55,40,46,60,38,42,62,"1","2","2","1","1","2","2","1"
"H","2012/2013","10",1229058,3,2,"Scotland","Scotland Premier League",NA,NA,NA,NA,NA,NA,NA,NA,55,44,46,48,44,42,40,40,NA,NA,NA,NA,"1","2","2","1"
"H","2012/2013","10",1229060,2,1,"Scotland","Scotland Premier League",57,57,46,48,38,42,38,52,56,61,55,48,46,43,43,52,"1","2","2","1","1","2","2","1"
"A","2012/2013","10",1229062,0,5,"Scotland","Scotland Premier League",60,75,62,45,60,50,48,40,70,58,54,58,60,50,50,60,"1","2","2","1","1","2","2","1"
"H","2012/2013","11",1229073,2,0,"Scotland","Scotland Premier League",58,62,45,70,55,40,40,60,NA,NA,NA,NA,NA,NA,NA,NA,"1","2","2","1",NA,NA,NA,NA
"A","2012/2013","11",1229076,0,2,"Scotland","Scotland Premier League",70,58,54,58,60,50,50,60,56,61,55,48,46,43,43,52,"1","2","2","1","1","2","2","1"
"D","2012/2013","11",1229078,2,2,"Scotland","Scotland Premier League",55,62,55,60,60,50,52,57,NA,NA,NA,NA,NA,NA,NA,NA,"1","2","2","1",NA,NA,NA,NA
"D","2012/2013","11",1229079,1,1,"Scotland","Scotland Premier League",61,59,48,52,54,40,40,46,57,57,46,48,38,42,38,52,"1","2","2","1","1","2","2","1"
"A","2012/2013","11",1229081,0,4,"Scotland","Scotland Premier League",70,55,40,46,60,38,42,62,55,44,46,48,44,42,40,40,"1","2","2","1","1","2","2","1"
"A","2012/2013","11",1229084,0,1,"Scotland","Scotland Premier League",60,75,62,45,60,50,48,40,60,60,50,50,35,40,38,52,"1","2","2","1","1","2","2","1"
"H","2012/2013","12",1229093,1,0,"Scotland","Scotland Premier League",NA,NA,NA,NA,NA,NA,NA,NA,55,62,55,60,60,50,52,57,NA,NA,NA,NA,"1","2","2","1"
"D","2012/2013","12",1229095,2,2,"Scotland","Scotland Premier League",60,60,50,50,35,40,38,52,70,58,54,58,60,50,50,60,"1","2","2","1","1","2","2","1"
"H","2012/2013","12",1229097,2,1,"Scotland","Scotland Premier League",55,44,46,48,44,42,40,40,60,75,62,45,60,50,48,40,"1","2","2","1","1","2","2","1"
"A","2012/2013","12",1229098,1,2,"Scotland","Scotland Premier League",56,61,55,48,46,43,43,52,61,59,48,52,54,40,40,46,"1","2","2","1","1","2","2","1"
"H","2012/2013","12",1229100,2,1,"Scotland","Scotland Premier League",NA,NA,NA,NA,NA,NA,NA,NA,58,62,45,70,55,40,40,60,NA,NA,NA,NA,"1","2","2","1"
"A","2012/2013","12",1229102,1,3,"Scotland","Scotland Premier League",57,57,46,48,38,42,38,52,70,55,40,46,60,38,42,62,"1","2","2","1","1","2","2","1"
"D","2012/2013","13",1229105,1,1,"Scotland","Scotland Premier League",70,58,54,58,60,50,50,60,57,57,46,48,38,42,38,52,"1","2","2","1","1","2","2","1"
"H","2012/2013","13",1229108,2,1,"Scotland","Scotland Premier League",55,44,46,48,44,42,40,40,60,60,50,50,35,40,38,52,"1","2","2","1","1","2","2","1"
"D","2012/2013","13",1229112,1,1,"Scotland","Scotland Premier League",61,59,48,52,54,40,40,46,55,62,55,60,60,50,52,57,"1","2","2","1","1","2","2","1"
"H","2012/2013","13",1229114,3,0,"Scotland","Scotland Premier League",56,61,55,48,46,43,43,52,NA,NA,NA,NA,NA,NA,NA,NA,"1","2","2","1",NA,NA,NA,NA
"D","2012/2013","13",1229115,1,1,"Scotland","Scotland Premier League",70,55,40,46,60,38,42,62,NA,NA,NA,NA,NA,NA,NA,NA,"1","2","2","1",NA,NA,NA,NA
"A","2012/2013","13",1229117,1,4,"Scotland","Scotland Premier League",60,75,62,45,60,50,48,40,58,62,45,70,55,40,40,60,"1","2","2","1","1","2","2","1"
"A","2012/2013","14",1229120,0,2,"Scotland","Scotland Premier League",58,62,45,70,55,40,40,60,70,58,54,58,60,50,50,60,"1","2","2","1","1","2","2","1"
"H","2012/2013","14",1229121,3,1,"Scotland","Scotland Premier League",NA,NA,NA,NA,NA,NA,NA,NA,55,44,46,48,44,42,40,40,NA,NA,NA,NA,"1","2","2","1"
"D","2012/2013","14",1229123,3,3,"Scotland","Scotland Premier League",60,60,50,50,35,40,38,52,56,61,55,48,46,43,43,52,"1","2","2","1","1","2","2","1"
"H","2012/2013","14",1229125,1,0,"Scotland","Scotland Premier League",55,62,55,60,60,50,52,57,60,75,62,45,60,50,48,40,"1","2","2","1","1","2","2","1"
"A","2012/2013","14",1229127,1,5,"Scotland","Scotland Premier League",61,59,48,52,54,40,40,46,70,55,40,46,60,38,42,62,"1","2","2","1","1","2","2","1"
"D","2012/2013","14",1229128,1,1,"Scotland","Scotland Premier League",57,57,46,48,38,42,38,52,NA,NA,NA,NA,NA,NA,NA,NA,"1","2","2","1",NA,NA,NA,NA
"A","2012/2013","15",1229134,0,1,"Scotland","Scotland Premier League",70,58,54,58,60,50,50,60,61,59,48,52,54,40,40,46,"1","2","2","1","1","2","2","1"
"A","2012/2013","15",1229138,0,1,"Scotland","Scotland Premier League",55,44,46,48,44,42,40,40,58,62,45,70,55,40,40,60,"1","2","2","1","1","2","2","1"
"A","2012/2013","15",1229141,1,2,"Scotland","Scotland Premier League",56,61,55,48,46,43,43,52,57,57,46,48,38,42,38,52,"1","2","2","1","1","2","2","1"
"D","2012/2013","15",1229143,0,0,"Scotland","Scotland Premier League",70,55,40,46,60,38,42,62,55,62,55,60,60,50,52,57,"1","2","2","1","1","2","2","1"
"A","2012/2013","15",1229144,1,2,"Scotland","Scotland Premier League",NA,NA,NA,NA,NA,NA,NA,NA,60,60,50,50,35,40,38,52,NA,NA,NA,NA,"1","2","2","1"
"H","2012/2013","15",1229146,3,1,"Scotland","Scotland Premier League",60,75,62,45,60,50,48,40,NA,NA,NA,NA,NA,NA,NA,NA,"1","2","2","1",NA,NA,NA,NA
"A","2012/2013","16",1229183,2,3,"Scotland","Scotland Premier League",58,62,45,70,55,40,40,60,61,59,48,52,54,40,40,46,"1","2","2","1","1","2","2","1"
"D","2012/2013","16",1229207,0,0,"Scotland","Scotland Premier League",NA,NA,NA,NA,NA,NA,NA,NA,56,61,55,48,46,43,43,52,NA,NA,NA,NA,"1","2","2","1"
"A","2012/2013","16",1229225,1,2,"Scotland","Scotland Premier League",60,60,50,50,35,40,38,52,70,55,40,46,60,38,42,62,"1","2","2","1","1","2","2","1"
"A","2012/2013","16",1229252,0,4,"Scotland","Scotland Premier League",55,62,55,60,60,50,52,57,70,58,54,58,60,50,50,60,"1","2","2","1","1","2","2","1"
"D","2012/2013","16",1229321,0,0,"Scotland","Scotland Premier League",NA,NA,NA,NA,NA,NA,NA,NA,60,75,62,45,60,50,48,40,NA,NA,NA,NA,"1","2","2","1"
"A","2012/2013","16",1229339,0,1,"Scotland","Scotland Premier League",57,57,46,48,38,42,38,52,55,44,46,48,44,42,40,40,"1","2","2","1","1","2","2","1"
"A","2012/2013","17",1229489,0,3,"Scotland","Scotland Premier League",NA,NA,NA,NA,NA,NA,NA,NA,60,60,50,50,35,40,38,52,NA,NA,NA,NA,"1","2","2","1"
"H","2012/2013","17",1229504,2,0,"Scotland","Scotland Premier League",55,62,55,60,60,50,52,57,58,62,45,70,55,40,40,60,"1","2","2","1","1","2","2","1"
"H","2012/2013","17",1229506,3,0,"Scotland","Scotland Premier League",61,59,48,52,54,40,40,46,55,44,46,48,44,42,40,40,"1","2","2","1","1","2","2","1"
"A","2012/2013","17",1229507,1,3,"Scotland","Scotland Premier League",56,61,55,48,46,43,43,52,70,58,54,58,60,50,50,60,"1","2","2","1","1","2","2","1"
"H","2012/2013","17",1229510,3,2,"Scotland","Scotland Premier League",70,55,40,46,60,38,42,62,NA,NA,NA,NA,NA,NA,NA,NA,"1","2","2","1",NA,NA,NA,NA
"D","2012/2013","17",1229513,1,1,"Scotland","Scotland Premier League",60,75,62,45,60,50,48,40,57,57,46,48,38,42,38,52,"1","2","2","1","1","2","2","1"
"A","2012/2013","18",1229523,0,2,"Scotland","Scotland Premier League",58,62,45,70,55,40,40,60,56,61,55,48,46,43,43,52,"1","2","2","1","1","2","2","1"
"H","2012/2013","18",1229527,2,0,"Scotland","Scotland Premier League",70,58,54,58,60,50,50,60,60,75,62,45,60,50,48,40,"1","2","2","1","1","2","2","1"
"D","2012/2013","18",1229532,4,4,"Scotland","Scotland Premier League",60,60,50,50,35,40,38,52,61,59,48,52,54,40,40,46,"1","2","2","1","1","2","2","1"
"A","2012/2013","18",1229536,2,3,"Scotland","Scotland Premier League",55,44,46,48,44,42,40,40,70,55,40,46,60,38,42,62,"1","2","2","1","1","2","2","1"
"D","2012/2013","18",1229538,1,1,"Scotland","Scotland Premier League",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D","2012/2013","18",1229539,2,2,"Scotland","Scotland Premier League",57,57,46,48,38,42,38,52,55,62,55,60,60,50,52,57,"1","2","2","1","1","2","2","1"
"H","2012/2013","19",1229550,2,0,"Scotland","Scotland Premier League",58,62,45,70,55,40,40,60,57,57,46,48,38,42,38,52,"1","2","2","1","1","2","2","1"
"H","2012/2013","19",1229552,4,0,"Scotland","Scotland Premier League",70,58,54,58,60,50,50,60,NA,NA,NA,NA,NA,NA,NA,NA,"1","2","2","1",NA,NA,NA,NA
"H","2012/2013","19",1229554,2,1,"Scotland","Scotland Premier League",55,62,55,60,60,50,52,57,60,60,50,50,35,40,38,52,"1","2","2","1","1","2","2","1"
"H","2012/2013","19",1229556,4,1,"Scotland","Scotland Premier League",61,59,48,52,54,40,40,46,NA,NA,NA,NA,NA,NA,NA,NA,"1","2","2","1",NA,NA,NA,NA
"D","2012/2013","19",1229557,1,1,"Scotland","Scotland Premier League",56,61,55,48,46,43,43,52,55,44,46,48,44,42,40,40,"1","2","2","1","1","2","2","1"
"H","2012/2013","19",1229559,2,1,"Scotland","Scotland Premier League",60,75,62,45,60,50,48,40,70,55,40,46,60,38,42,62,"1","2","2","1","1","2","2","1"
"D","2012/2013","2",1228338,0,0,"Scotland","Scotland Premier League",58,62,45,70,55,40,40,60,NA,NA,NA,NA,NA,NA,NA,NA,"1","2","2","1",NA,NA,NA,NA
"H","2012/2013","2",1228348,4,0,"Scotland","Scotland Premier League",70,58,54,58,60,50,50,60,60,60,50,50,35,40,38,52,"1","2","2","1","1","2","2","1"
"A","2012/2013","2",1228352,0,2,"Scotland","Scotland Premier League",NA,NA,NA,NA,NA,NA,NA,NA,60,75,62,45,60,50,48,40,NA,NA,NA,NA,"1","2","2","1"
"D","2012/2013","2",1228356,1,1,"Scotland","Scotland Premier League",55,44,46,48,44,42,40,40,55,62,55,60,60,50,52,57,"1","2","2","1","1","2","2","1"
"D","2012/2013","2",1228361,1,1,"Scotland","Scotland Premier League",61,59,48,52,54,40,40,46,56,61,55,48,46,43,43,52,"1","2","2","1","1","2","2","1"
"D","2012/2013","2",1228365,1,1,"Scotland","Scotland Premier League",70,55,40,46,60,38,42,62,57,57,46,48,38,42,38,52,"1","2","2","1","1","2","2","1"
"A","2012/2013","20",1229572,0,2,"Scotland","Scotland Premier League",NA,NA,NA,NA,NA,NA,NA,NA,70,58,54,58,60,50,50,60,NA,NA,NA,NA,"1","2","2","1"
"D","2012/2013","20",1229575,1,1,"Scotland","Scotland Premier League",60,60,50,50,35,40,38,52,57,57,46,48,38,42,38,52,"1","2","2","1","1","2","2","1"
"A","2012/2013","20",1229580,0,1,"Scotland","Scotland Premier League",55,44,46,48,44,42,40,40,NA,NA,NA,NA,NA,NA,NA,NA,"1","2","2","1",NA,NA,NA,NA
"D","2012/2013","20",1229582,2,2,"Scotland","Scotland Premier League",61,59,48,52,54,40,40,46,60,75,62,45,60,50,48,40,"1","2","2","1","1","2","2","1"
"H","2012/2013","20",1229583,1,0,"Scotland","Scotland Premier League",56,61,55,48,46,43,43,52,55,62,55,60,60,50,52,57,"1","2","2","1","1","2","2","1"
"H","2012/2013","20",1229584,4,1,"Scotland","Scotland Premier League",70,55,40,46,60,38,42,62,58,62,45,70,55,40,40,60,"1","2","2","1","1","2","2","1"
"A","2012/2013","21",1229692,1,3,"Scotland","Scotland Premier League",NA,NA,NA,NA,NA,NA,NA,NA,58,62,45,70,55,40,40,60,NA,NA,NA,NA,"1","2","2","1"
"A","2012/2013","21",1229708,3,4,"Scotland","Scotland Premier League",60,60,50,50,35,40,38,52,60,75,62,45,60,50,48,40,"1","2","2","1","1","2","2","1"
"H","2012/2013","21",1229722,1,0,"Scotland","Scotland Premier League",55,44,46,48,44,42,40,40,70,58,54,58,60,50,50,60,"1","2","2","1","1","2","2","1"
"D","2012/2013","21",1229735,2,2,"Scotland","Scotland Premier League",70,55,40,46,60,38,42,62,56,61,55,48,46,43,43,52,"1","2","2","1","1","2","2","1"
"D","2012/2013","21",1229751,2,2,"Scotland","Scotland Premier League",NA,NA,NA,NA,NA,NA,NA,NA,55,62,55,60,60,50,52,57,NA,NA,NA,NA,"1","2","2","1"
"D","2012/2013","21",1229767,0,0,"Scotland","Scotland Premier League",57,57,46,48,38,42,38,52,61,59,48,52,54,40,40,46,"1","2","2","1","1","2","2","1"
"D","2012/2013","22",1229868,2,2,"Scotland","Scotland Premier League",58,62,45,70,55,40,40,60,60,60,50,50,35,40,38,52,"1","2","2","1","1","2","2","1"
"H","2012/2013","22",1229903,1,0,"Scotland","Scotland Premier League",70,58,54,58,60,50,50,60,70,55,40,46,60,38,42,62,"1","2","2","1","1","2","2","1"
"D","2012/2013","22",1229920,0,0,"Scotland","Scotland Premier League",55,62,55,60,60,50,52,57,55,44,46,48,44,42,40,40,"1","2","2","1","1","2","2","1"
"D","2012/2013","22",1229951,0,0,"Scotland","Scotland Premier League",NA,NA,NA,NA,NA,NA,NA,NA,61,59,48,52,54,40,40,46,NA,NA,NA,NA,"1","2","2","1"
"H","2012/2013","22",1229968,1,0,"Scotland","Scotland Premier League",57,57,46,48,38,42,38,52,NA,NA,NA,NA,NA,NA,NA,NA,"1","2","2","1",NA,NA,NA,NA
"D","2012/2013","22",1229986,1,1,"Scotland","Scotland Premier League",60,75,62,45,60,50,48,40,56,61,55,48,46,43,43,52,"1","2","2","1","1","2","2","1"
"H","2012/2013","23",1230088,4,1,"Scotland","Scotland Premier League",70,58,54,58,60,50,50,60,55,62,55,60,60,50,52,57,"1","2","2","1","1","2","2","1"
"D","2012/2013","23",1230103,1,1,"Scotland","Scotland Premier League",55,44,46,48,44,42,40,40,NA,NA,NA,NA,NA,NA,NA,NA,"1","2","2","1",NA,NA,NA,NA
"H","2012/2013","23",1230124,3,0,"Scotland","Scotland Premier League",61,59,48,52,54,40,40,46,58,62,45,70,55,40,40,60,"1","2","2","1","1","2","2","1"
"A","2012/2013","23",1230143,2,3,"Scotland","Scotland Premier League",56,61,55,48,46,43,43,52,60,60,50,50,35,40,38,52,"1","2","2","1","1","2","2","1"
"H","2012/2013","23",1230160,3,2,"Scotland","Scotland Premier League",70,55,40,46,60,38,42,62,57,57,46,48,38,42,38,52,"1","2","2","1","1","2","2","1"
"A","2012/2013","23",1230178,1,4,"Scotland","Scotland Premier League",60,75,62,45,60,50,48,40,NA,NA,NA,NA,NA,NA,NA,NA,"1","2","2","1",NA,NA,NA,NA
"D","2012/2013","24",1230192,0,0,"Scotland","Scotland Premier League",58,62,45,70,55,40,40,60,55,44,46,48,44,42,40,40,"1","2","2","1","1","2","2","1"
"H","2012/2013","24",1230203,2,1,"Scotland","Scotland Premier League",NA,NA,NA,NA,NA,NA,NA,NA,60,75,62,45,60,50,48,40,NA,NA,NA,NA,"1","2","2","1"
"D","2012/2013","24",1230207,1,1,"Scotland","Scotland Premier League",60,60,50,50,35,40,38,52,NA,NA,NA,NA,NA,NA,NA,NA,"1","2","2","1",NA,NA,NA,NA
"A","2012/2013","24",1230210,1,2,"Scotland","Scotland Premier League",55,62,55,60,60,50,52,57,70,55,40,46,60,38,42,62,"1","2","2","1","1","2","2","1"
"D","2012/2013","24",1230213,1,1,"Scotland","Scotland Premier League",61,59,48,52,54,40,40,46,56,61,55,48,46,43,43,52,"1","2","2","1","1","2","2","1"
"D","2012/2013","24",1230215,1,1,"Scotland","Scotland Premier League",57,57,46,48,38,42,38,52,70,58,54,58,60,50,50,60,"1","2","2","1","1","2","2","1"
"H","2012/2013","25",1230358,4,1,"Scotland","Scotland Premier League",70,58,54,58,60,50,50,60,56,61,55,48,46,43,43,52,"1","2","2","1","1","2","2","1"
"H","2012/2013","25",1230359,1,0,"Scotland","Scotland Premier League",55,62,55,60,60,50,52,57,NA,NA,NA,NA,NA,NA,NA,NA,"1","2","2","1",NA,NA,NA,NA
"A","2012/2013","25",1230360,0,1,"Scotland","Scotland Premier League",70,55,40,46,60,38,42,62,60,60,50,50,35,40,38,52,"1","2","2","1","1","2","2","1"
"H","2012/2013","25",1230361,1,0,"Scotland","Scotland Premier League",NA,NA,NA,NA,NA,NA,NA,NA,55,44,46,48,44,42,40,40,NA,NA,NA,NA,"1","2","2","1"
"H","2012/2013","25",1230363,3,1,"Scotland","Scotland Premier League",57,57,46,48,38,42,38,52,58,62,45,70,55,40,40,60,"1","2","2","1","1","2","2","1"
"H","2012/2013","25",1230364,2,1,"Scotland","Scotland Premier League",60,75,62,45,60,50,48,40,61,59,48,52,54,40,40,46,"1","2","2","1","1","2","2","1"
"D","2012/2013","26",1230366,0,0,"Scotland","Scotland Premier League",58,62,45,70,55,40,40,60,60,75,62,45,60,50,48,40,"1","2","2","1","1","2","2","1"
"A","2012/2013","26",1230367,0,2,"Scotland","Scotland Premier League",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H","2012/2013","26",1230368,3,1,"Scotland","Scotland Premier League",60,60,50,50,35,40,38,52,55,62,55,60,60,50,52,57,"1","2","2","1","1","2","2","1"
"A","2012/2013","26",1230369,1,3,"Scotland","Scotland Premier League",55,44,46,48,44,42,40,40,57,57,46,48,38,42,38,52,"1","2","2","1","1","2","2","1"
"A","2012/2013","26",1230370,1,3,"Scotland","Scotland Premier League",61,59,48,52,54,40,40,46,70,58,54,58,60,50,50,60,"1","2","2","1","1","2","2","1"
"H","2012/2013","26",1230371,2,0,"Scotland","Scotland Premier League",56,61,55,48,46,43,43,52,70,55,40,46,60,38,42,62,"1","2","2","1","1","2","2","1"
"H","2012/2013","27",1230372,1,0,"Scotland","Scotland Premier League",58,62,45,70,55,40,40,60,NA,NA,NA,NA,NA,NA,NA,NA,"1","2","2","1",NA,NA,NA,NA
"H","2012/2013","27",1230373,6,2,"Scotland","Scotland Premier League",70,58,54,58,60,50,50,60,60,60,50,50,35,40,38,52,"1","2","2","1","1","2","2","1"
"A","2012/2013","27",1230374,0,3,"Scotland","Scotland Premier League",55,62,55,60,60,50,52,57,56,61,55,48,46,43,43,52,"1","2","2","1","1","2","2","1"
"H","2012/2013","27",1230375,3,0,"Scotland","Scotland Premier League",70,55,40,46,60,38,42,62,61,59,48,52,54,40,40,46,"1","2","2","1","1","2","2","1"
"H","2012/2013","27",1230376,1,0,"Scotland","Scotland Premier League",NA,NA,NA,NA,NA,NA,NA,NA,57,57,46,48,38,42,38,52,NA,NA,NA,NA,"1","2","2","1"
"A","2012/2013","27",1230377,0,1,"Scotland","Scotland Premier League",60,75,62,45,60,50,48,40,55,44,46,48,44,42,40,40,"1","2","2","1","1","2","2","1"
"H","2012/2013","28",1230378,5,0,"Scotland","Scotland Premier League",70,58,54,58,60,50,50,60,NA,NA,NA,NA,NA,NA,NA,NA,"1","2","2","1",NA,NA,NA,NA
"D","2012/2013","28",1230379,2,2,"Scotland","Scotland Premier League",60,60,50,50,35,40,38,52,55,44,46,48,44,42,40,40,"1","2","2","1","1","2","2","1"
"A","2012/2013","28",1230380,2,3,"Scotland","Scotland Premier League",55,62,55,60,60,50,52,57,61,59,48,52,54,40,40,46,"1","2","2","1","1","2","2","1"
"D","2012/2013","28",1230381,1,1,"Scotland","Scotland Premier League",56,61,55,48,46,43,43,52,58,62,45,70,55,40,40,60,"1","2","2","1","1","2","2","1"
"H","2012/2013","28",1230383,3,0,"Scotland","Scotland Premier League",NA,NA,NA,NA,NA,NA,NA,NA,70,55,40,46,60,38,42,62,NA,NA,NA,NA,"1","2","2","1"
"H","2012/2013","28",1230384,1,0,"Scotland","Scotland Premier League",57,57,46,48,38,42,38,52,60,75,62,45,60,50,48,40,"1","2","2","1","1","2","2","1"
"A","2012/2013","29",1230385,0,1,"Scotland","Scotland Premier League",58,62,45,70,55,40,40,60,NA,NA,NA,NA,NA,NA,NA,NA,"1","2","2","1",NA,NA,NA,NA
"D","2012/2013","29",1230386,2,2,"Scotland","Scotland Premier League",NA,NA,NA,NA,NA,NA,NA,NA,57,57,46,48,38,42,38,52,NA,NA,NA,NA,"1","2","2","1"
"D","2012/2013","29",1230387,2,2,"Scotland","Scotland Premier League",55,44,46,48,44,42,40,40,56,61,55,48,46,43,43,52,"1","2","2","1","1","2","2","1"
"D","2012/2013","29",1230388,0,0,"Scotland","Scotland Premier League",61,59,48,52,54,40,40,46,60,60,50,50,35,40,38,52,"1","2","2","1","1","2","2","1"
"H","2012/2013","29",1230389,2,1,"Scotland","Scotland Premier League",70,55,40,46,60,38,42,62,70,58,54,58,60,50,50,60,"1","2","2","1","1","2","2","1"
"H","2012/2013","29",1230390,2,0,"Scotland","Scotland Premier League",60,75,62,45,60,50,48,40,55,62,55,60,60,50,52,57,"1","2","2","1","1","2","2","1"
"H","2012/2013","3",1228373,3,0,"Scotland","Scotland Premier League",60,60,50,50,35,40,38,52,NA,NA,NA,NA,NA,NA,NA,NA,"1","2","2","1",NA,NA,NA,NA
"D","2012/2013","3",1228376,2,2,"Scotland","Scotland Premier League",55,62,55,60,60,50,52,57,61,59,48,52,54,40,40,46,"1","2","2","1","1","2","2","1"
"A","2012/2013","3",1228379,1,2,"Scotland","Scotland Premier League",56,61,55,48,46,43,43,52,70,55,40,46,60,38,42,62,"1","2","2","1","1","2","2","1"
"D","2012/2013","3",1228381,1,1,"Scotland","Scotland Premier League",NA,NA,NA,NA,NA,NA,NA,NA,70,58,54,58,60,50,50,60,NA,NA,NA,NA,"1","2","2","1"
"A","2012/2013","3",1228384,1,2,"Scotland","Scotland Premier League",57,57,46,48,38,42,38,52,58,62,45,70,55,40,40,60,"1","2","2","1","1","2","2","1"
"A","2012/2013","3",1228389,1,2,"Scotland","Scotland Premier League",60,75,62,45,60,50,48,40,55,44,46,48,44,42,40,40,"1","2","2","1","1","2","2","1"
"D","2012/2013","30",1230391,0,0,"Scotland","Scotland Premier League",58,62,45,70,55,40,40,60,70,55,40,46,60,38,42,62,"1","2","2","1","1","2","2","1"
"D","2012/2013","30",1230393,1,1,"Scotland","Scotland Premier League",NA,NA,NA,NA,NA,NA,NA,NA,61,59,48,52,54,40,40,46,NA,NA,NA,NA,"1","2","2","1"
"D","2012/2013","30",1230394,0,0,"Scotland","Scotland Premier League",55,44,46,48,44,42,40,40,55,62,55,60,60,50,52,57,"1","2","2","1","1","2","2","1"
"H","2012/2013","30",1230395,3,2,"Scotland","Scotland Premier League",NA,NA,NA,NA,NA,NA,NA,NA,70,58,54,58,60,50,50,60,NA,NA,NA,NA,"1","2","2","1"
"H","2012/2013","30",1230396,2,0,"Scotland","Scotland Premier League",57,57,46,48,38,42,38,52,56,61,55,48,46,43,43,52,"1","2","2","1","1","2","2","1"
"D","2012/2013","30",1230397,0,0,"Scotland","Scotland Premier League",60,75,62,45,60,50,48,40,60,60,50,50,35,40,38,52,"1","2","2","1","1","2","2","1"
"H","2012/2013","31",1230398,4,3,"Scotland","Scotland Premier League",70,58,54,58,60,50,50,60,58,62,45,70,55,40,40,60,"1","2","2","1","1","2","2","1"
"D","2012/2013","31",1230399,1,1,"Scotland","Scotland Premier League",60,60,50,50,35,40,38,52,NA,NA,NA,NA,NA,NA,NA,NA,"1","2","2","1",NA,NA,NA,NA
"H","2012/2013","31",1230400,2,0,"Scotland","Scotland Premier League",55,62,55,60,60,50,52,57,57,57,46,48,38,42,38,52,"1","2","2","1","1","2","2","1"
"H","2012/2013","31",1230401,2,1,"Scotland","Scotland Premier League",61,59,48,52,54,40,40,46,NA,NA,NA,NA,NA,NA,NA,NA,"1","2","2","1",NA,NA,NA,NA
"D","2012/2013","31",1230402,1,1,"Scotland","Scotland Premier League",56,61,55,48,46,43,43,52,60,75,62,45,60,50,48,40,"1","2","2","1","1","2","2","1"
"H","2012/2013","31",1230404,4,1,"Scotland","Scotland Premier League",70,55,40,46,60,38,42,62,55,44,46,48,44,42,40,40,"1","2","2","1","1","2","2","1"
"H","2012/2013","32",1230405,2,0,"Scotland","Scotland Premier League",58,62,45,70,55,40,40,60,55,62,55,60,60,50,52,57,"1","2","2","1","1","2","2","1"
"A","2012/2013","32",1230406,0,3,"Scotland","Scotland Premier League",NA,NA,NA,NA,NA,NA,NA,NA,70,55,40,46,60,38,42,62,NA,NA,NA,NA,"1","2","2","1"
"A","2012/2013","32",1230407,1,2,"Scotland","Scotland Premier League",55,44,46,48,44,42,40,40,61,59,48,52,54,40,40,46,"1","2","2","1","1","2","2","1"
"A","2012/2013","32",1230408,0,1,"Scotland","Scotland Premier League",NA,NA,NA,NA,NA,NA,NA,NA,56,61,55,48,46,43,43,52,NA,NA,NA,NA,"1","2","2","1"
"D","2012/2013","32",1230409,1,1,"Scotland","Scotland Premier League",57,57,46,48,38,42,38,52,60,60,50,50,35,40,38,52,"1","2","2","1","1","2","2","1"
"D","2012/2013","32",1230410,1,1,"Scotland","Scotland Premier League",60,75,62,45,60,50,48,40,70,58,54,58,60,50,50,60,"1","2","2","1","1","2","2","1"
"H","2012/2013","33",1230411,3,0,"Scotland","Scotland Premier League",70,58,54,58,60,50,50,60,55,44,46,48,44,42,40,40,"1","2","2","1","1","2","2","1"
"H","2012/2013","33",1230412,1,0,"Scotland","Scotland Premier League",60,60,50,50,35,40,38,52,58,62,45,70,55,40,40,60,"1","2","2","1","1","2","2","1"
"H","2012/2013","33",1230413,4,2,"Scotland","Scotland Premier League",55,62,55,60,60,50,52,57,NA,NA,NA,NA,NA,NA,NA,NA,"1","2","2","1",NA,NA,NA,NA
"D","2012/2013","33",1230414,0,0,"Scotland","Scotland Premier League",61,59,48,52,54,40,40,46,57,57,46,48,38,42,38,52,"1","2","2","1","1","2","2","1"
"A","2012/2013","33",1230415,1,2,"Scotland","Scotland Premier League",56,61,55,48,46,43,43,52,NA,NA,NA,NA,NA,NA,NA,NA,"1","2","2","1",NA,NA,NA,NA
